income,gini
.32751712,.66
.33921543,.66
.35129651,.66
.36377969,.66
.3766858,.66
.39003691,.66
.40385684,.66
.41817105,.66
.43300682,.66
.44839358,.66
.46436298,.66
.48094922,.66
.49818918,.66
.51612288,.66
.53479362,.66
.55424863,.66
.57453912,.66
.59572119,.66
.61785585,.66
.6410104,.66
.66525847,.66
.69068122,.66
.71736836,.66
.74541926,.66
.77494413,.66
.80606604,.66
.83892232,.66
.87366736,.66
.9104749,.66
.94954145,.66
.99109042,.66
1.0353767,.66
1.0826926,.66
1.1333759,.66
1.1878178,.66
1.2464763,.66
1.309889,.66
1.3786944,.66
1.453656,.66
1.5356951,.66
1.6259367,.66
1.7257705,.66
1.8369353,.66
1.9616424,.66
2.1027529,.66
2.2640467,.66
2.4506376,.66
2.6696508,.66
2.9313669,.66
3.2512853,.66
3.6541257,.66
4.1823716,.66
4.9171052,.66
6.0398107,.66
8.0869169,.66
14.20845,.66
.0099080903,.67
.017614266,.67
.023728538,.67
.029271821,.67
.034530614,.67
.039633989,.67
.044653494,.67
.049634043,.67
.054606386,.67
.059592973,.67
.06461107,.67
.069674566,.67
.074795015,.67
.079982363,.67
.085245438,.67
.09059222,.67
.096030101,.67
.10156607,.67
.10720681,.67
.11295881,.67
.1188285,.67
.1248222,.67
.13094628,.67
.13720718,.67
.1436114,.67
.15016559,.67
.15687658,.67
.16375142,.67
.17079735,.67
.17802194,.67
.18543297,.67
.19303864,.67
.20084743,.67
.20886828,.67
.21711053,.67
.22558396,.67
.23429888,.67
.2432662,.67
.25249732,.67
.26200432,.67
.27180001,.67
.28189796,.67
.29231244,.67
.30305874,.67
.31415305,.67
.32561255,.67
.33745566,.67
.34970191,.67
.36237225,.67
.37548903,.67
.38907626,.67
.40315971,.67
.4177669,.67
.43292764,.67
.44867396,.67
.46504048,.67
.48206455,.67
.4997867,.67
.51825094,.67
.53750503,.67
.55760103,.67
.57859582,.67
.60055149,.67
.62353635,.67
.64762527,.67
.67290092,.67
.69945461,.67
.72738731,.67
.75681162,.67
.78785276,.67
.82065099,.67
.85536379,.67
.89216864,.67
.93126631,.67
.97288519,.67
1.0172861,.67
1.0647684,.67
1.115678,.67
1.1704158,.67
1.2294514,.67
1.2933375,.67
1.3627295,.67
1.4384123,.67
1.5213342,.67
1.6126537,.67
1.7138028,.67
1.826576,.67
1.9532568,.67
2.0968037,.67
2.2611275,.67
2.4515285,.67
2.6753988,.67
2.9434206,.67
3.2717233,.67
3.6860757,.67
4.2308512,.67
4.9909391,.67
6.1568847,.67
8.2940664,.67
14.744907,.67
.0087253945,.68
.015718305,.68
.021320041,.68
.026427951,.68
.03129451,.68
.036033649,.68
.040708661,.68
.045359381,.68
.050013173,.68
.054690104,.68
.059405699,.68
.064172491,.68
.069001026,.68
.073900402,.68
.078878775,.68
.083943576,.68
.089101732,.68
.094359823,.68
.099724218,.68
.10520113,.68
.1107967,.68
.11651704,.68
.12236837,.68
.12835692,.68
.13448904,.68
.1407713,.68
.1472104,.68
.15381326,.68
.16058707,.68
.1675393,.68
.17467771,.68
.18201041,.68
.18954585,.68
.19729297,.68
.20526104,.68
.21345983,.68
.22189973,.68
.23059155,.68
.23954679,.68
.24877754,.68
.25829667,.68
.26811773,.68
.27825516,.68
.2887243,.68
.29954138,.68
.31072381,.68
.32229006,.68
.33425984,.68
.34665427,.68
.35949594,.68
.37280908,.68
.38661969,.68
.40095565,.68
.41584703,.68
.43132633,.68
.44742852,.68
.4641915,.68
.48165631,.68
.49986759,.68
.51887375,.68
.5387277,.68
.55948722,.68
.58121538,.68
.60398161,.68
.62786216,.68
.65294111,.68
.67931139,.68
.70707613,.68
.73635,.68
.76726079,.68
.79995179,.68
.8345837,.68
.87133819,.68
.91042048,.68
.95206451,.68
.99653733,.68
1.0441461,.68
1.0952451,.68
1.1502469,.68
1.2096332,.68
1.2739727,.68
1.3439399,.68
1.4203435,.68
1.5041612,.68
1.5965886,.68
1.6991054,.68
1.8135673,.68
1.9423387,.68
2.088486,.68
2.2560692,.68
2.4505961,.68
2.6797612,.68
2.9547,.68
3.2922566,.68
3.7193944,.68
4.2826481,.68
5.0712733,.68
6.286262,.68
8.5265779,.68
15.360149,.68
.0076536937,.6900000000000001
.013975814,.6900000000000001
.019090062,.6900000000000001
.023781015,.6900000000000001
.02826995,.6900000000000001
.032656915,.6900000000000001
.036997594,.6900000000000001
.041327149,.6900000000000001
.04566982,.6900000000000001
.050043486,.6900000000000001
.054462038,.6900000000000001
.058936793,.6900000000000001
.063477308,.6900000000000001
.068091944,.6900000000000001
.072788194,.6900000000000001
.077572979,.6900000000000001
.082452804,.6900000000000001
.087433882,.6900000000000001
.092522249,.6900000000000001
.097723834,.6900000000000001
.10304456,.6900000000000001
.10849036,.6900000000000001
.1140672,.6900000000000001
.11978118,.6900000000000001
.12563854,.6900000000000001
.13164568,.6900000000000001
.1378092,.6900000000000001
.14413591,.6900000000000001
.15063293,.6900000000000001
.15730764,.6900000000000001
.16416775,.6900000000000001
.17122129,.6900000000000001
.17847666,.6900000000000001
.18594275,.6900000000000001
.19362885,.6900000000000001
.2015447,.6900000000000001
.20970063,.6900000000000001
.21810746,.6900000000000001
.22677672,.6900000000000001
.23572052,.6900000000000001
.2449517,.6900000000000001
.25448391,.6900000000000001
.26433161,.6900000000000001
.2745102,.6900000000000001
.28503603,.6900000000000001
.29592657,.6900000000000001
.30720037,.6900000000000001
.31887737,.6900000000000001
.33097875,.6900000000000001
.34352735,.6900000000000001
.35654747,.6900000000000001
.37006545,.6900000000000001
.38410944,.6900000000000001
.3987098,.6900000000000001
.4138993,.6900000000000001
.42971337,.6900000000000001
.44619033,.6900000000000001
.46337175,.6900000000000001
.48130277,.6900000000000001
.50003248,.6900000000000001
.51961458,.6900000000000001
.54010749,.6900000000000001
.56157547,.6900000000000001
.58408892,.6900000000000001
.6077252,.6900000000000001
.63256997,.6900000000000001
.65871781,.6900000000000001
.68627346,.6900000000000001
.71535391,.6900000000000001
.74608934,.6900000000000001
.77862585,.6900000000000001
.81312764,.6900000000000001
.84977996,.6900000000000001
.88879275,.6900000000000001
.93040508,.6900000000000001
.97489035,.6900000000000001
1.022563,.6900000000000001
1.0737864,.6900000000000001
1.1289833,.6900000000000001
1.1886488,.6900000000000001
1.2533667,.6900000000000001
1.323831,.6900000000000001
1.4008734,.6900000000000001
1.4855019,.6900000000000001
1.5789493,.6900000000000001
1.6827427,.6900000000000001
1.7988003,.6900000000000001
1.9295683,.6900000000000001
2.0782232,.6900000000000001
2.2489758,.6900000000000001
2.4475474,.6900000000000001
2.6819417,.6900000000000001
2.9637611,.6900000000000001
3.3105884,.6900000000000001
3.7506239,.6900000000000001
4.3326497,.6900000000000001
5.1504869,.6900000000000001
6.4161029,.6900000000000001
8.7639837,.6900000000000001
16.003227,.6900000000000001
.0067693191,.7000000000000001
.012517882,.7000000000000001
.017210718,.7000000000000001
.021538803,.7000000000000001
.025697442,.7000000000000001
.029775072,.7000000000000001
.033821035,.7000000000000001
.03786657,.7000000000000001
.041933313,.7000000000000001
.046037287,.7000000000000001
.050191022,.7000000000000001
.054404803,.7000000000000001
.05868737,.7000000000000001
.063046433,.7000000000000001
.067488961,.7000000000000001
.072021425,.7000000000000001
.076649942,.7000000000000001
.081380419,.7000000000000001
.086218625,.7000000000000001
.091170274,.7000000000000001
.096241042,.7000000000000001
.10143668,.7000000000000001
.10676302,.7000000000000001
.112226,.7000000000000001
.11783174,.7000000000000001
.1235865,.7000000000000001
.12949678,.7000000000000001
.13556935,.7000000000000001
.14181119,.7000000000000001
.14822961,.7000000000000001
.15483226,.7000000000000001
.1616271,.7000000000000001
.16862252,.7000000000000001
.17582732,.7000000000000001
.18325077,.7000000000000001
.19090256,.7000000000000001
.19879299,.7000000000000001
.20693293,.7000000000000001
.21533383,.7000000000000001
.22400782,.7000000000000001
.23296778,.7000000000000001
.24222735,.7000000000000001
.25180101,.7000000000000001
.26170424,.7000000000000001
.27195337,.7000000000000001
.28256598,.7000000000000001
.29356068,.7000000000000001
.30495754,.7000000000000001
.31677783,.7000000000000001
.32904446,.7000000000000001
.34178203,.7000000000000001
.35501692,.7000000000000001
.36877751,.7000000000000001
.38309446,.7000000000000001
.39800081,.7000000000000001
.41353223,.7000000000000001
.42972741,.7000000000000001
.44662839,.7000000000000001
.46428069,.7000000000000001
.48273405,.7000000000000001
.50204265,.7000000000000001
.52226573,.7000000000000001
.54346824,.7000000000000001
.56572157,.7000000000000001
.58910412,.7000000000000001
.61370265,.7000000000000001
.63961321,.7000000000000001
.66694224,.7000000000000001
.69580835,.7000000000000001
.72634405,.7000000000000001
.75869781,.7000000000000001
.7930367,.7000000000000001
.82954943,.7000000000000001
.86844993,.7000000000000001
.90998197,.7000000000000001
.95442432,.7000000000000001
1.0020982,.7000000000000001
1.0533748,.7000000000000001
1.1086866,.7000000000000001
1.1685398,.7000000000000001
1.2335324,.7000000000000001
1.3043756,.7000000000000001
1.3819231,.7000000000000001
1.467209,.7000000000000001
1.5615005,.7000000000000001
1.6663686,.7000000000000001
1.7837882,.7000000000000001
1.9162807,.7000000000000001
2.0671241,.7000000000000001
2.2406695,.7000000000000001
2.4428349,.7000000000000001
2.6819127,.7000000000000001
2.9699411,.7000000000000001
3.3251936,.7000000000000001
3.7770348,.7000000000000001
4.3763685,.7000000000000001
5.2213426,.7000000000000001
6.5343862,.7000000000000001
8.984067,.7000000000000001
16.613411,.7000000000000001
.0058886479,.71
.011045423,.71
.015298595,.71
.019245515,.71
.023055404,.71
.026805039,.71
.030537363,.71
.034279671,.71
.03805095,.71
.041865353,.71
.045734048,.71
.049666252,.71
.053669885,.71
.057751976,.71
.061918959,.71
.066176854,.71
.070531398,.71
.074988164,.71
.079552636,.71
.084230259,.71
.089026526,.71
.093946964,.71
.09899725,.71
.10418316,.71
.10951065,.71
.11498589,.71
.12061524,.71
.12640536,.71
.13236314,.71
.13849579,.71
.14481089,.71
.15131631,.71
.15802041,.71
.16493189,.71
.17205995,.71
.1794143,.71
.18700518,.71
.19484337,.71
.20294033,.71
.2113082,.71
.21995981,.71
.22890882,.71
.23816973,.71
.247758,.71
.25769004,.71
.26798341,.71
.27865687,.71
.28973046,.71
.3012256,.71
.31316537,.71
.32557437,.71
.33847925,.71
.3519085,.71
.36589304,.71
.38046613,.71
.39566377,.71
.41152507,.71
.42809224,.71
.44541147,.71
.46353292,.71
.4825114,.71
.50240684,.71
.52328503,.71
.54521817,.71
.56828588,.71
.59257615,.71
.61818618,.71
.64522433,.71
.67381114,.71
.70408118,.71
.73618567,.71
.77029467,.71
.80660039,.71
.84532112,.71
.88670546,.71
.93103832,.71
.97864777,.71
1.0299137,.71
1.0852784,.71
1.1452612,.71
1.2104748,.71
1.2816498,.71
1.3596628,.71
1.4455776,.71
1.540699,.71
1.646646,.71
1.7654567,.71
1.8997362,.71
2.0528753,.71
2.2293811,.71
2.4353936,.71
2.679529,.71
2.9743176,.71
3.3388155,.71
3.8037107,.71
4.4223299,.71
5.2977858,.71
6.6645741,.71
9.2308474,.71
17.314436,.71
.005097759,.72
.0097028594,.72
.01354127,.72
.017125996,.72
.020602675,.72
.024037512,.72
.027467646,.72
.030916778,.72
.034401502,.72
.03793427,.72
.041524976,.72
.045181885,.72
.048912149,.72
.052722186,.72
.056617934,.72
.060604971,.72
.06468869,.72
.068874359,.72
.07316716,.72
.077572353,.72
.082095183,.72
.086741008,.72
.09151531,.72
.096423723,.72
.10147206,.72
.10666636,.72
.11201288,.72
.11751813,.72
.12318893,.72
.12903237,.72
.13505594,.72
.14126748,.72
.14767519,.72
.15428774,.72
.16111426,.72
.16816439,.72
.1754483,.72
.18297677,.72
.19076118,.72
.19881362,.72
.2071469,.72
.21577467,.72
.2247114,.72
.23397255,.72
.24357456,.72
.25353497,.72
.26387256,.72
.27460742,.72
.28576106,.72
.29735658,.72
.30941871,.72
.32197416,.72
.33505169,.72
.34868225,.72
.36289936,.72
.37773928,.72
.39324132,.72
.40944818,.72
.42640629,.72
.44416633,.72
.4627836,.72
.48231867,.72
.50283808,.72
.52441472,.72
.54712939,.72
.57107097,.72
.59633827,.72
.62304085,.72
.65130121,.72
.681256,.72
.71305883,.72
.74688268,.72
.78292322,.72
.82140267,.72
.8625744,.72
.90672916,.72
.95420164,.72
1.0053802,.72
1.0607172,.72
1.120744,.72
1.1860886,.72
1.2574996,.72
1.3358773,.72
1.4223148,.72
1.5181539,.72
1.6250626,.72
1.7451415,.72
1.8810804,.72
2.0363843,.72
2.2157187,.72
2.4254501,.72
2.6745248,.72
2.9759786,.72
3.3496749,.72
3.8276706,.72
4.4658122,.72
5.3723984,.72
6.7946124,.72
9.4825325,.72
18.048653,.72
.0043900143,.73
.0084825652,.73
.011930929,.73
.015172509,.73
.018331731,.73
.021465272,.73
.024605028,.73
.027771467,.73
.030979,.73
.034238532,.73
.03755882,.73
.040947232,.73
.04441024,.73
.047953703,.73
.051583074,.73
.055303551,.73
.059120189,.73
.063037962,.73
.067061819,.73
.071196757,.73
.075447828,.73
.079820231,.73
.084319256,.73
.088950396,.73
.093719319,.73
.098631904,.73
.10369432,.73
.10891293,.73
.11429445,.73
.11984589,.73
.12557462,.73
.13148835,.73
.13759524,.73
.14390387,.73
.15042326,.73
.15716299,.73
.16413318,.73
.17134447,.73
.17880826,.73
.18653652,.73
.19454204,.73
.20283841,.73
.21144006,.73
.22036241,.73
.22962184,.73
.23923597,.73
.24922349,.73
.25960451,.73
.27040061,.73
.28163481,.73
.29333204,.73
.30551895,.73
.31822446,.73
.33147961,.73
.34531811,.73
.35977635,.73
.37489384,.73
.3907136,.73
.40728238,.73
.42465118,.73
.4428758,.73
.46201733,.73
.48214281,.73
.50332612,.73
.52564859,.73
.54920036,.73
.57408124,.73
.60040236,.73
.62828767,.73
.6578759,.73
.68932283,.73
.72280419,.73
.75851887,.73
.79669279,.73
.83758402,.73
.88148856,.73
.92874807,.73
.9797585,.73
1.0349821,.73
1.094962,.73
1.160341,.73
1.2318859,.73
1.3105201,.73
1.3973655,.73
1.4938011,.73
1.6015431,.73
1.7227557,.73
1.860213,.73
2.0175359,.73
2.1995502,.73
2.412852,.73
2.6667261,.73
2.974726,.73
3.3575459,.73
3.8486593,.73
4.5065312,.73
5.444881,.73
6.9242315,.73
9.7390957,.73
18.818277,.73
.003813439,.74
.0074730893,.74
.010588093,.74
.013534271,.74
.016418708,.74
.01929028,.74
.022176597,.74
.025095452,.74
.02805947,.74
.031078285,.74
.034159705,.74
.037310369,.74
.040536173,.74
.043842491,.74
.047234397,.74
.050716761,.74
.054294344,.74
.057971869,.74
.06175407,.74
.065645747,.74
.069651775,.74
.073777169,.74
.078027092,.74
.082406886,.74
.086922087,.74
.091578461,.74
.096382022,.74
.10133907,.74
.10645618,.74
.11174027,.74
.11719859,.74
.1228388,.74
.12866892,.74
.13469744,.74
.14093333,.74
.14738604,.74
.15406564,.74
.16098268,.74
.16814847,.74
.17557493,.74
.18327476,.74
.1912615,.74
.1995495,.74
.20815413,.74
.21709174,.74
.22637986,.74
.23603719,.74
.24608381,.74
.25654119,.74
.26743248,.74
.27878252,.74
.29061803,.74
.30296794,.74
.31586334,.74
.32933804,.74
.34342852,.74
.35817447,.74
.37361908,.74
.38980925,.74
.40679631,.74
.42463636,.74
.44339088,.74
.4631274,.74
.48392037,.74
.50585175,.74
.5290125,.74
.55350345,.74
.57943672,.74
.60693765,.74
.63614672,.74
.66722137,.74
.70033973,.74
.73570335,.74
.77354151,.74
.81411606,.74
.85772789,.74
.90472412,.74
.95550781,.74
1.0105497,.74
1.0704035,.74
1.1357248,.74
1.207297,.74
1.2860634,.74
1.3731725,.74
1.4700366,.74
1.5784153,.74
1.7005305,.74
1.8392338,.74
1.9982512,.74
2.1825569,.74
2.398958,.74
2.657053,.74
2.9708767,.74
3.3618999,.74
3.8649254,.74
4.5408874,.74
5.5086451,.74
7.0414467,.74
9.9765291,.74
19.550726,.74
.0032471446,.75
.00646591,.75
.0092372727,.75
.011876677,.75
.014474157,.75
.017070908,.75
.019690298,.75
.022347491,.75
.025053337,.75
.027816208,.75
.03064297,.75
.033539534,.75
.036511198,.75
.039562888,.75
.042699259,.75
.04592485,.75
.049244128,.75
.052661549,.75
.056181632,.75
.059808947,.75
.063548192,.75
.067404203,.75
.071381971,.75
.07548669,.75
.079723731,.75
.084098734,.75
.088617586,.75
.093286425,.75
.098111719,.75
.10310027,.75
.10825919,.75
.11359602,.75
.11911868,.75
.12483554,.75
.13075542,.75
.13688774,.75
.14324236,.75
.14982979,.75
.1566612,.75
.16374843,.75
.17110407,.75
.17874154,.75
.18667516,.75
.19492011,.75
.20349275,.75
.21241042,.75
.22169185,.75
.23135696,.75
.24142721,.75
.25192568,.75
.26287717,.75
.27430838,.75
.28624821,.75
.29872778,.75
.3117809,.75
.3254441,.75
.3397572,.75
.35476339,.75
.37050989,.75
.38704813,.75
.40443447,.75
.42273077,.75
.44200498,.75
.46233195,.75
.48379436,.75
.50648385,.75
.53050208,.75
.5559625,.75
.58299148,.75
.61173105,.75
.64234084,.75
.67500103,.75
.70991582,.75
.74731803,.75
.78747338,.75
.83068758,.75
.87731385,.75
.92776245,.75
.98251307,.75
1.0421306,.75
1.1072844,.75
1.1787752,.75
1.2575686,.75
1.3448409,.75
1.4420409,.75
1.5509756,.75
1.6739303,.75
1.813841,.75
1.9745508,.75
2.1611977,.75
2.3808246,.75
2.6433809,.75
2.9634428,.75
3.3633575,.75
3.879437,.75
4.5754313,.75
5.576098,.75
7.1693797,.75
10.242258,.75
20.395,.75
.0027464698,.76
.0055601681,.76
.0080116708,.76
.010363253,.76
.012689885,.76
.015025966,.76
.017391106,.76
.019798132,.76
.022256318,.76
.024772905,.76
.027353914,.76
.0300046,.76
.032729741,.76
.035533812,.76
.03842112,.76
.04139588,.76
.044462286,.76
.047624554,.76
.05088697,.76
.05425391,.76
.057729889,.76
.06131956,.76
.065027751,.76
.068859488,.76
.072820008,.76
.076914802,.76
.081149593,.76
.085530393,.76
.09006355,.76
.094755694,.76
.09961383,.76
.10464536,.76
.10985805,.76
.11526017,.76
.12086042,.76
.12666802,.76
.13269277,.76
.13894503,.76
.14543584,.76
.15217689,.76
.15918066,.76
.16646044,.76
.17403035,.76
.18190558,.76
.19010226,.76
.19863768,.76
.20753035,.76
.2168002,.76
.22646849,.76
.23655821,.76
.24709408,.76
.25810274,.76
.26961297,.76
.28165585,.76
.29426509,.76
.30747736,.76
.32133231,.76
.33587322,.76
.35114735,.76
.36720631,.76
.38410655,.76
.40191016,.76
.42068535,.76
.44050732,.76
.46145931,.76
.48363343,.76
.50713217,.76
.53206968,.76
.55857366,.76
.58678734,.76
.61687207,.76
.64900994,.76
.68340778,.76
.72030115,.76
.75995958,.76
.80269337,.76
.84886104,.76
.89887995,.76
.95323807,.76
1.0125108,.76
1.0773811,.76
1.1486661,.76
1.227353,.76
1.3146455,.76
1.412028,.76
1.5213543,.76
1.6449723,.76
1.7859029,.76
1.9481059,.76
2.136884,.76
2.359519,.76
2.6263168,.76
2.9524069,.76
3.3610365,.76
3.8900754,.76
4.6061993,.76
5.6403275,.76
7.2958741,.76
10.512657,.76
21.282644,.76
.0023059731,.77
.0047491565,.77
.0069041378,.77
.0089867078,.77
.01105863,.77
.013148333,.77
.015272122,.77
.017440762,.77
.019662134,.77
.02194248,.77
.024287062,.77
.026700551,.77
.029187243,.77
.031751227,.77
.034396462,.77
.037126884,.77
.039946422,.77
.042859059,.77
.045868877,.77
.04898005,.77
.052196905,.77
.055523928,.77
.058965776,.77
.062527314,.77
.066213623,.77
.070030026,.77
.07398212,.77
.078075759,.77
.082317129,.77
.086712733,.77
.091269419,.77
.095994428,.77
.1008954,.77
.10598044,.77
.1112581,.77
.11673746,.77
.12242815,.77
.12834038,.77
.13448502,.77
.14087363,.77
.1475185,.77
.15443279,.77
.16163047,.77
.16912651,.77
.17693689,.77
.18507877,.77
.19357051,.77
.20243178,.77
.21168381,.77
.22134936,.77
.23145299,.77
.24202122,.77
.25308263,.77
.26466826,.77
.27681172,.77
.28954941,.77
.302921,.77
.31696978,.77
.33174282,.77
.3472918,.77
.36367327,.77
.38094929,.77
.39918825,.77
.41846564,.77
.43886486,.77
.46047857,.77
.48340967,.77
.50777304,.77
.53369731,.77
.5613268,.77
.59082407,.77
.6223731,.77
.65618277,.77
.69249129,.77
.73157144,.77
.77373761,.77
.81935346,.77
.86884242,.77
.9227007,.77
.9815135,.77
1.0459763,.77
1.1169223,.77
1.1953591,.77
1.2825172,.77
1.3799157,.77
1.4894546,.77
1.613543,.77
1.7552865,.77
1.9187609,.77
2.1094346,.77
2.3348305,.77
2.6056159,.77
2.9374845,.77
3.3546073,.77
3.8964612,.77
4.6327586,.77
5.70086,.77
7.4204736,.77
10.787595,.77
22.217073,.77
.0019204965,.78
.0040263953,.78
.0059076957,.78
.0077398727,.78
.0095732054,.78
.011430919,.78
.013326438,.78
.015268726,.78
.017264439,.78
.019318935,.78
.02143681,.78
.023622204,.78
.025878994,.78
.028210897,.78
.030621579,.78
.03311469,.78
.035693929,.78
.038363054,.78
.041125935,.78
.04398657,.78
.046949089,.78
.0500178,.78
.053197201,.78
.05649199,.78
.059907086,.78
.063447654,.78
.067119114,.78
.070927188,.78
.074877873,.78
.078977518,.78
.08323282,.78
.08765085,.78
.092239089,.78
.097005464,.78
.10195834,.78
.10710666,.78
.11245983,.78
.11802793,.78
.12382161,.78
.12985225,.78
.13613197,.78
.1426737,.78
.14949122,.78
.15659931,.78
.16401376,.78
.17175148,.78
.17983066,.78
.18827073,.78
.19709271,.78
.20631915,.78
.21597442,.78
.22608477,.78
.23667865,.78
.24778681,.78
.25944266,.78
.27168247,.78
.28454569,.78
.29807544,.78
.31231868,.78
.32732695,.78
.34315664,.78
.35986981,.78
.37753487,.78
.39622733,.78
.41603073,.78
.43703789,.78
.45935208,.78
.4830887,.78
.50837684,.78
.53536165,.78
.5642069,.78
.5950979,.78
.62824517,.78
.66388929,.78
.70230591,.78
.74381286,.78
.78877836,.78
.8376317,.78
.89087605,.78
.94910604,.78
1.0130289,.78
1.083493,.78
1.1615254,.78
1.2483821,.78
1.345616,.78
1.4551719,.78
1.5795194,.78
1.7218468,.78
1.8863465,.78
2.0786517,.78
2.3065276,.78
2.5810084,.78
2.9183612,.78
3.3437037,.78
3.8981698,.78
4.654623,.78
5.7571564,.78
7.5426474,.78
11.066888,.78
23.202156,.78
.0015851574,.79
.0033856269,.79
.0050155316,.79
.0066156914,.79
.0082264869,.79
.0098666586,.79
.011547136,.79
.013275323,.79
.015056806,.79
.016896171,.79
.018797426,.79
.020764245,.79
.022800112,.79
.024908427,.79
.02709257,.79
.029355936,.79
.031701993,.79
.034134295,.79
.036656506,.79
.039272435,.79
.041986037,.79
.044801448,.79
.04772298,.79
.050755162,.79
.053902749,.79
.057170734,.79
.060564365,.79
.064089194,.79
.067751043,.79
.071556099,.79
.075510867,.79
.079622231,.79
.083897501,.79
.088344395,.79
.092971109,.79
.097786359,.79
.10279939,.79
.10802002,.79
.11345873,.79
.11912666,.79
.1250357,.79
.13119857,.79
.13762881,.79
.14434093,.79
.15135048,.79
.15867417,.79
.16632983,.79
.17433672,.79
.18271551,.79
.19148853,.79
.20067982,.79
.21031539,.79
.22042337,.79
.23103425,.79
.24218111,.79
.25389996,.79
.26622999,.79
.27921396,.79
.29289865,.79
.30733526,.79
.32258004,.79
.33869481,.79
.35574779,.79
.37381434,.79
.39297795,.79
.41333145,.79
.43497819,.79
.45803377,.79
.48262757,.79
.50890535,.79
.53703159,.79
.56719249,.79
.59960008,.79
.63449663,.79
.67216009,.79
.71291137,.79
.75712264,.79
.80522805,.79
.85773754,.79
.91525388,.79
.978495,.79
1.0483236,.79
1.1257852,.79
1.2121599,.79
1.3090329,.79
1.4183921,.79
1.5427663,.79
1.6854252,.79
1.8506758,.79
2.0443163,.79
2.2743545,.79
2.5521939,.79
2.8946855,.79
3.3279147,.79
3.8947215,.79
4.6712389,.79
5.8085971,.79
7.6617765,.79
11.350301,.79
24.242315,.79
.0012953394,.8
.0028208168,.8
.0042210035,.8
.0056072264,.8
.0070114275,.8
.008448517,.8
.0099272905,.8
.011453806,.8
.013032735,.8
.014667989,.8
.016363058,.8
.0181212,.8
.019945558,.8
.021839233,.8
.023805339,.8
.025847042,.8
.027967591,.8
.030170331,.8
.032458737,.8
.034836434,.8
.037307188,.8
.039874949,.8
.042543866,.8
.045318291,.8
.04820279,.8
.051202178,.8
.054321539,.8
.057566218,.8
.060941871,.8
.064454466,.8
.068110332,.8
.071916163,.8
.07587903,.8
.080006473,.8
.084306471,.8
.088787481,.8
.093458541,.8
.098329246,.8
.1034098,.8
.10871111,.8
.11424481,.8
.12002333,.8
.12605993,.8
.13236888,.8
.1389654,.8
.14586586,.8
.15308784,.8
.16065022,.8
.16857339,.8
.1768793,.8
.18559167,.8
.19473609,.8
.20434035,.8
.21443458,.8
.22505146,.8
.2362266,.8
.2479988,.8
.26041043,.8
.27350786,.8
.28734192,.8
.30196843,.8
.31744888,.8
.3338511,.8
.35125011,.8
.36972919,.8
.38938087,.8
.41030833,.8
.43262705,.8
.45646659,.8
.48197272,.8
.50931031,.8
.53866619,.8
.57025325,.8
.60431504,.8
.64113134,.8
.68102539,.8
.72437251,.8
.77161115,.8
.82325679,.8
.87991959,.8
.94232738,.8
1.0113555,.8
1.0880665,.8
1.173763,.8
1.2700611,.8
1.3789901,.8
1.5031354,.8
1.6458464,.8
1.8115424,.8
2.0061851,.8
2.2380247,.8
2.5188363,.8
2.8660624,.8
3.3067758,.8
3.8855727,.8
4.6819739,.8
5.8544679,.8
7.7771363,.8
11.637525,.8
25.34264,.8
.0010466859,.8100000000000001
.0023261474,.8100000000000001
.0035176356,.8100000000000001
.0047076596,.8100000000000001
.0059210542,.8100000000000001
.0071694916,.8100000000000001
.0084599657,.8100000000000001
.0097973915,.8100000000000001
.011185654,.8100000000000001
.012628085,.8100000000000001
.01412772,.8100000000000001
.015687453,.8100000000000001
.017310116,.8100000000000001
.018998537,.8100000000000001
.020755595,.8100000000000001
.022584228,.8100000000000001
.024487477,.8100000000000001
.026468491,.8100000000000001
.028530557,.8100000000000001
.030677103,.8100000000000001
.032911718,.8100000000000001
.035238173,.8100000000000001
.037660431,.8100000000000001
.040182646,.8100000000000001
.042809218,.8100000000000001
.045544766,.8100000000000001
.048394166,.8100000000000001
.051362578,.8100000000000001
.054455459,.8100000000000001
.057678565,.8100000000000001
.06103801,.8100000000000001
.064540267,.8100000000000001
.068192184,.8100000000000001
.072001055,.8100000000000001
.075974621,.8100000000000001
.080121115,.8100000000000001
.084449276,.8100000000000001
.088968448,.8100000000000001
.093688563,.8100000000000001
.098620236,.8100000000000001
.10377479,.8100000000000001
.10916435,.8100000000000001
.11480188,.8100000000000001
.12070128,.8100000000000001
.12687744,.8100000000000001
.13334636,.8100000000000001
.14012527,.8100000000000001
.14723268,.8100000000000001
.15468854,.8100000000000001
.16251437,.8100000000000001
.17073348,.8100000000000001
.17937104,.8100000000000001
.18845439,.8100000000000001
.19801313,.8100000000000001
.20807947,.8100000000000001
.21868856,.8100000000000001
.22987863,.8100000000000001
.24169154,.8100000000000001
.25417313,.8100000000000001
.26737365,.8100000000000001
.28134841,.8100000000000001
.29615828,.8100000000000001
.31187063,.8100000000000001
.32855988,.8100000000000001
.34630877,.8100000000000001
.36520937,.8100000000000001
.38536441,.8100000000000001
.40688893,.8100000000000001
.42991218,.8100000000000001
.45457974,.8100000000000001
.48105639,.8100000000000001
.50952917,.8100000000000001
.54021126,.8100000000000001
.57334691,.8100000000000001
.60921705,.8100000000000001
.64814651,.8100000000000001
.69051313,.8100000000000001
.73675859,.8100000000000001
.78740299,.8100000000000001
