"iso3_donor","iso3_recipient","year","value"
"JPN","TKM",2021,8.9
"JPN","TLS",2021,211.24
"JPN","TON",2021,111.76
"JPN","TUN",2021,730.98
"JPN","TUR",2021,791.94
"JPN","TUV",2021,29.81
"JPN","TZA",2021,632.64
"JPN","UGA",2021,475.62
"JPN","UKR",2021,439.96
"JPN","UZB",2021,2039.1
"JPN","VCT",2021,18.82
"JPN","VEN",2021,8.98
"JPN","VNM",2021,7209.48
"JPN","VUT",2021,118.36
"JPN","WSM",2021,148.27
"JPN","XKX",2021,25.27
"JPN","YEM",2021,334.74
"JPN","ZAF",2021,74.5
"JPN","ZMB",2021,228.05
"JPN","ZWE",2021,127.71
"KAZ","AFG",2021,22.79
"KAZ","ATG",2021,0.05
"KAZ","AZE",2021,0.01
"KAZ","BLR",2021,0.01
"KAZ","EGY",2021,0.01
"KAZ","KGZ",2021,8.28
"KAZ","MDV",2021,0
"KAZ","MKD",2021,0.06
"KAZ","MNG",2021,0.83
"KAZ","NPL",2021,0.21
"KAZ","PAK",2021,0.1
"KAZ","SRB",2021,0.22
"KAZ","SYR",2021,0.95
"KAZ","TJK",2021,23.62
"KAZ","TUR",2021,0.01
"KAZ","UKR",2021,1.45
"KAZ","UZB",2021,0.48
"KAZ","VNM",2021,0.01
"KOR","AFG",2021,239.38
"KOR","AGO",2021,59.83
"KOR","ALB",2021,1.31
"KOR","ARG",2021,1.89
"KOR","ARM",2021,1.8
"KOR","ATG",2021,0.41
"KOR","AZE",2021,88
"KOR","BDI",2021,4.03
"KOR","BEN",2021,1.14
"KOR","BFA",2021,7.16
"KOR","BGD",2021,650.44
"KOR","BIH",2021,4.61
"KOR","BLR",2021,3.82
"KOR","BLZ",2021,0.95
"KOR","BOL",2021,125.26
"KOR","BRA",2021,4.92
"KOR","BTN",2021,9.67
"KOR","BWA",2021,3.51
"KOR","CAF",2021,11.6
"KOR","CHN",2021,14.77
"KOR","CIV",2021,75.05
"KOR","CMR",2021,120.21
"KOR","COD",2021,127.07
"KOR","COG",2021,0.5
"KOR","COL",2021,256.84
"KOR","COM",2021,1.92
"KOR","CPV",2021,0.42
"KOR","CRI",2021,12.67
"KOR","CUB",2021,11.63
"KOR","DJI",2021,0.9
"KOR","DMA",2021,0.43
"KOR","DOM",2021,100.99
"KOR","DZA",2021,16.31
"KOR","ECU",2021,140.81
"KOR","EGY",2021,223.17
"KOR","ERI",2021,0.01
"KOR","ETH",2021,500.13
"KOR","FJI",2021,33.64
"KOR","FSM",2021,3.55
"KOR","GAB",2021,3.02
"KOR","GEO",2021,4.05
"KOR","GHA",2021,214.9
"KOR","GIN",2021,5.48
"KOR","GMB",2021,4.62
"KOR","GNB",2021,0.52
"KOR","GNQ",2021,1.13
"KOR","GRD",2021,0.35
"KOR","GTM",2021,37.81
"KOR","GUY",2021,1.14
"KOR","HND",2021,102.92
"KOR","HTI",2021,16.42
"KOR","IDN",2021,363.47
"KOR","IND",2021,16.24
"KOR","IRN",2021,28.12
"KOR","IRQ",2021,99.87
"KOR","JAM",2021,2.72
"KOR","JOR",2021,179.26
"KOR","KAZ",2021,13.48
"KOR","KEN",2021,130.81
"KOR","KGZ",2021,66.83
"KOR","KHM",2021,553.71
"KOR","KIR",2021,7.82
"KOR","LAO",2021,417.68
"KOR","LBN",2021,17.55
"KOR","LBR",2021,4.46
"KOR","LBY",2021,8.34
"KOR","LCA",2021,0.69
"KOR","LKA",2021,212.55
"KOR","LSO",2021,0.87
"KOR","MAR",2021,38.5
"KOR","MDA",2021,3.53
"KOR","MDG",2021,46.94
"KOR","MDV",2021,0.99
"KOR","MEX",2021,8.08
"KOR","MHL",2021,1.71
"KOR","MKD",2021,0.57
"KOR","MLI",2021,52.93
"KOR","MMR",2021,422.79
"KOR","MNE",2021,0.79
"KOR","MNG",2021,291.15
"KOR","MOZ",2021,200.37
"KOR","MRT",2021,1.06
"KOR","MSR",2021,0.01
"KOR","MUS",2021,1.15
"KOR","MWI",2021,25.51
"KOR","MYS",2021,10.29
"KOR","NAM",2021,1.98
"KOR","NER",2021,8.15
"KOR","NGA",2021,48.95
"KOR","NIC",2021,206.01
"KOR","NIU",2021,0.26
"KOR","NPL",2021,113.52
"KOR","NRU",2021,0.76
"KOR","PAK",2021,145.87
"KOR","PAN",2021,3.66
"KOR","PER",2021,86.19
"KOR","PHL",2021,619.03
"KOR","PLW",2021,2.32
"KOR","PNG",2021,8.43
"KOR","PRY",2021,153.95
"KOR","PSE",2021,37.22
"KOR","RWA",2021,139.26
"KOR","SDN",2021,44.54
"KOR","SEN",2021,173.54
"KOR","SLB",2021,16.56
"KOR","SLE",2021,59.11
"KOR","SLV",2021,55.27
"KOR","SOM",2021,8.09
"KOR","SRB",2021,7.57
"KOR","SSD",2021,26.92
"KOR","STP",2021,0.26
"KOR","SUR",2021,0.46
"KOR","SWZ",2021,2
"KOR","SYR",2021,64.98
"KOR","TCD",2021,13.64
"KOR","TGO",2021,6.76
"KOR","THA",2021,41
"KOR","TJK",2021,17.35
"KOR","TKM",2021,8.69
"KOR","TLS",2021,75.64
"KOR","TON",2021,1.17
"KOR","TUN",2021,31.51
"KOR","TUR",2021,12.72
"KOR","TUV",2021,2.02
"KOR","TZA",2021,437.38
"KOR","UGA",2021,182.64
"KOR","UKR",2021,7.29
"KOR","UZB",2021,309.87
"KOR","VCT",2021,0.74
"KOR","VEN",2021,4.07
"KOR","VNM",2021,1093.26
"KOR","VUT",2021,1.97
"KOR","WSM",2021,4.29
"KOR","XKX",2021,0.05
"KOR","YEM",2021,87.46
"KOR","ZAF",2021,2.7
"KOR","ZMB",2021,10.55
"KOR","ZWE",2021,12.07
"KWT","AFG",2021,39.18
"KWT","ALB",2021,63.37
"KWT","ARG",2021,95.54
"KWT","ARM",2021,1.04
"KWT","BDI",2021,2.65
"KWT","BEN",2021,16.98
"KWT","BFA",2021,9.71
"KWT","BGD",2021,236.89
"KWT","BIH",2021,57.55
"KWT","BLZ",2021,23.24
"KWT","BTN",2021,0.03
"KWT","CAF",2021,1.03
"KWT","CHN",2021,169.93
"KWT","CIV",2021,53.29
"KWT","CMR",2021,13.83
"KWT","CPV",2021,25.17
"KWT","CUB",2021,102.53
"KWT","DJI",2021,138.15
"KWT","DMA",2021,1.22
"KWT","ECU",2021,0.39
"KWT","EGY",2021,2049.96
"KWT","ETH",2021,48.94
"KWT","FJI",2021,0.11
"KWT","GAB",2021,0.3
"KWT","GEO",2021,5.45
"KWT","GHA",2021,11.3
"KWT","GIN",2021,46.13
"KWT","GMB",2021,72.19
"KWT","GRD",2021,6.07
"KWT","GTM",2021,0.32
"KWT","HND",2021,5.11
"KWT","HTI",2021,1.76
"KWT","IDN",2021,2.07
"KWT","IND",2021,0.45
"KWT","IRQ",2021,149.95
"KWT","JOR",2021,596.43
"KWT","KAZ",2021,0.09
"KWT","KEN",2021,34.33
"KWT","KGZ",2021,16.41
"KWT","KHM",2021,0.53
"KWT","LAO",2021,47.06
"KWT","LBN",2021,436.87
"KWT","LBR",2021,14.32
"KWT","LCA",2021,0.15
"KWT","LKA",2021,131.55
"KWT","LSO",2021,3.44
"KWT","MAR",2021,674.17
"KWT","MDV",2021,35.99
"KWT","MEX",2021,0.24
"KWT","MLI",2021,25.32
"KWT","MMR",2021,0.48
"KWT","MNE",2021,0.69
"KWT","MNG",2021,26.36
"KWT","MOZ",2021,23.23
"KWT","MRT",2021,171.49
"KWT","MWI",2021,59.2
"KWT","NER",2021,26.98
"KWT","NIC",2021,29.9
"KWT","NPL",2021,9.51
"KWT","PAK",2021,85.68
"KWT","PLW",2021,0.02
"KWT","PRK",2021,10.38
"KWT","PSE",2021,166.74
"KWT","RWA",2021,45.12
"KWT","SDN",2021,193.07
"KWT","SEN",2021,109.73
"KWT","SLE",2021,73.07
"KWT","SOM",2021,11
"KWT","SRB",2021,62.21
"KWT","SSD",2021,0.91
"KWT","STP",2021,0.26
"KWT","SWZ",2021,25.55
"KWT","SYR",2021,112.79
"KWT","TCD",2021,13.25
"KWT","TGO",2021,32.1
"KWT","THA",2021,0.2
"KWT","TJK",2021,45.79
"KWT","TUN",2021,163.22
"KWT","TUR",2021,9.91
"KWT","TZA",2021,50.54
"KWT","UGA",2021,42.67
"KWT","UKR",2021,0.61
"KWT","UZB",2021,65.88
"KWT","VCT",2021,6.8
"KWT","VNM",2021,98.01
"KWT","VUT",2021,0.53
"KWT","XKX",2021,0.35
"KWT","YEM",2021,41.94
"KWT","ZMB",2021,7.69
"KWT","ZWE",2021,0.36
"LIE","AFG",2021,0.21
"LIE","ALB",2021,0.05
"LIE","ARM",2021,0.02
"LIE","BFA",2021,3.06
"LIE","BIH",2021,1.2
"LIE","BLR",2021,0.01
"LIE","BOL",2021,1.94
"LIE","ETH",2021,0.21
"LIE","GEO",2021,0.02
"LIE","HTI",2021,0.1
"LIE","IDN",2021,0.05
"LIE","IND",2021,0.1
"LIE","LBN",2021,0.01
"LIE","LBY",2021,0.1
"LIE","MDA",2021,1.83
"LIE","MDG",2021,0.05
"LIE","MLI",2021,0.31
"LIE","MMR",2021,0.1
"LIE","MOZ",2021,1.64
"LIE","PER",2021,0.5
"LIE","PRK",2021,0.08
"LIE","SEN",2021,0.69
"LIE","SOM",2021,0.1
"LIE","SSD",2021,0.1
"LIE","SYR",2021,0.21
"LIE","TUR",2021,0.71
"LIE","TZA",2021,1.09
"LIE","UKR",2021,0.02
"LIE","XKX",2021,0.38
"LIE","YEM",2021,0.1
"LIE","ZMB",2021,0.44
"LIE","ZWE",2021,0.61
"LTU","AFG",2021,0.33
"LTU","AGO",2021,0
"LTU","ALB",2021,0.09
"LTU","ARG",2021,0.12
"LTU","ARM",2021,1.2
"LTU","AZE",2021,0.68
"LTU","BGD",2021,0.1
"LTU","BIH",2021,0
"LTU","BLR",2021,13.78
"LTU","BRA",2021,0.07
"LTU","BTN",2021,0.02
"LTU","CHN",2021,0.34
"LTU","CIV",2021,0.11
"LTU","CMR",2021,0.01
"LTU","COG",2021,0
"LTU","COL",2021,0.08
"LTU","CRI",2021,0.01
"LTU","DMA",2021,0.01
"LTU","DZA",2021,0.01
"LTU","ECU",2021,0.01
"LTU","EGY",2021,0.01
"LTU","ERI",2021,0
"LTU","ETH",2021,0.15
"LTU","FJI",2021,0.01
"LTU","GEO",2021,4.71
"LTU","GHA",2021,0
"LTU","GTM",2021,0.01
"LTU","HND",2021,0
"LTU","HTI",2021,0.01
"LTU","IDN",2021,0.09
"LTU","IND",2021,0.52
"LTU","IRN",2021,0.04
"LTU","IRQ",2021,0.29
"LTU","JOR",2021,0.01
"LTU","KAZ",2021,0.54
"LTU","KEN",2021,0
"LTU","KGZ",2021,0
"LTU","KHM",2021,0
"LTU","LBN",2021,0.13
"LTU","LBR",2021,0
"LTU","LKA",2021,0.02
"LTU","MAR",2021,0.02
"LTU","MDA",2021,1.33
"LTU","MDV",2021,0
"LTU","MEX",2021,0.04
"LTU","MKD",2021,0.09
"LTU","MLI",2021,0.61
"LTU","MMR",2021,0.08
"LTU","MNE",2021,0.02
"LTU","MNG",2021,0.18
"LTU","MWI",2021,0.02
"LTU","MYS",2021,0.19
"LTU","NGA",2021,0.34
"LTU","NIC",2021,0
"LTU","NPL",2021,0.08
"LTU","PAK",2021,0.07
"LTU","PER",2021,0
"LTU","PHL",2021,0.01
"LTU","PRK",2021,0
"LTU","PRY",2021,0
"LTU","PSE",2021,0.27
"LTU","RWA",2021,0
"LTU","SDN",2021,0.03
"LTU","SLE",2021,0.01
"LTU","SLV",2021,0
"LTU","SOM",2021,0.1
"LTU","SRB",2021,0.05
"LTU","SSD",2021,0.01
"LTU","SYR",2021,0.44
"LTU","THA",2021,0.01
"LTU","TJK",2021,0.41
"LTU","TKM",2021,0
"LTU","TUN",2021,0
"LTU","TUR",2021,5.87
"LTU","TZA",2021,0
"LTU","UGA",2021,0.02
"LTU","UKR",2021,17.12
"LTU","UZB",2021,0.11
"LTU","VEN",2021,0.18
"LTU","VNM",2021,1.27
"LTU","VUT",2021,0.01
"LTU","XKX",2021,0.06
"LTU","YEM",2021,0.32
"LTU","ZAF",2021,0.04
"LTU","ZWE",2021,0
"LUX","AFG",2021,22.95
"LUX","AGO",2021,0.06
"LUX","ALB",2021,0.81
"LUX","ARG",2021,1.3
"LUX","ARM",2021,0.09
"LUX","ATG",2021,0.03
"LUX","AZE",2021,0.64
"LUX","BDI",2021,4.21
"LUX","BEN",2021,8.71
"LUX","BFA",2021,186.87
"LUX","BGD",2021,25.36
"LUX","BIH",2021,0.83
"LUX","BLR",2021,0.01
"LUX","BOL",2021,8.26
"LUX","BRA",2021,8.3
"LUX","CAF",2021,15.67
"LUX","CHN",2021,1.88
"LUX","CIV",2021,0.76
"LUX","CMR",2021,3.74
"LUX","COD",2021,25.32
"LUX","COG",2021,0.16
"LUX","COL",2021,6.7
"LUX","CPV",2021,108.26
"LUX","CRI",2021,0.42
"LUX","CUB",2021,0.94
"LUX","DJI",2021,0.25
"LUX","DOM",2021,0.04
"LUX","DZA",2021,0.51
"LUX","ECU",2021,1.01
"LUX","EGY",2021,0.77
"LUX","ETH",2021,10.57
"LUX","GEO",2021,0.73
"LUX","GHA",2021,0.64
"LUX","GIN",2021,3.87
"LUX","GMB",2021,0.08
"LUX","GNB",2021,0
"LUX","GNQ",2021,0
"LUX","GTM",2021,3.03
"LUX","HND",2021,0.86
"LUX","HTI",2021,10.14
"LUX","IDN",2021,0.85
"LUX","IND",2021,12.32
"LUX","IRN",2021,0.29
"LUX","IRQ",2021,13.79
"LUX","JOR",2021,5.23
"LUX","KAZ",2021,0.37
"LUX","KEN",2021,2.92
"LUX","KGZ",2021,0.01
"LUX","KHM",2021,5.01
"LUX","LAO",2021,149.19
"LUX","LBN",2021,5.62
"LUX","LBY",2021,3.44
"LUX","LKA",2021,1.34
"LUX","LSO",2021,0.25
"LUX","MAR",2021,0.52
"LUX","MDA",2021,0.56
"LUX","MDG",2021,3.7
"LUX","MEX",2021,0.04
"LUX","MKD",2021,0.77
"LUX","MLI",2021,149.28
"LUX","MMR",2021,31.1
"LUX","MNE",2021,0.51
"LUX","MNG",2021,15.68
"LUX","MOZ",2021,0.99
"LUX","MRT",2021,0.12
"LUX","MWI",2021,5.05
"LUX","NAM",2021,0.23
"LUX","NER",2021,242.74
"LUX","NGA",2021,3.96
"LUX","NIC",2021,56.5
"LUX","NPL",2021,20.54
"LUX","PAK",2021,1.88
"LUX","PAN",2021,0.05
"LUX","PER",2021,8.91
"LUX","PHL",2021,9.04
"LUX","PRY",2021,0.85
"LUX","PSE",2021,50.54
"LUX","RWA",2021,7.11
"LUX","SDN",2021,2.21
"LUX","SEN",2021,144.8
"LUX","SLE",2021,0.01
"LUX","SLV",2021,23.56
"LUX","SOM",2021,7.96
"LUX","SRB",2021,1.7
"LUX","SSD",2021,23.35
"LUX","STP",2021,0
"LUX","SWZ",2021,0.5
"LUX","SYR",2021,36.59
"LUX","TCD",2021,2.67
"LUX","TGO",2021,7.38
"LUX","THA",2021,1.11
"LUX","TJK",2021,0.73
"LUX","TUN",2021,4.86
"LUX","TUR",2021,10.77
"LUX","TZA",2021,2.07
"LUX","UGA",2021,2.23
"LUX","UKR",2021,6.5
"LUX","UZB",2021,0.81
"LUX","VEN",2021,0.34
"LUX","VNM",2021,37.99
"LUX","VUT",2021,0.17
"LUX","XKX",2021,46.59
"LUX","YEM",2021,12.03
"LUX","ZAF",2021,2.27
"LUX","ZMB",2021,1.72
"LUX","ZWE",2021,0.12
"LVA","AFG",2021,0.2
"LVA","ALB",2021,0.46
"LVA","ARM",2021,0.02
"LVA","AZE",2021,0.34
"LVA","BLR",2021,0.7
"LVA","CHN",2021,0.25
"LVA","EGY",2021,0.01
"LVA","GEO",2021,3
"LVA","GHA",2021,0
"LVA","GMB",2021,0
"LVA","IDN",2021,0.32
"LVA","IND",2021,0.06
"LVA","KAZ",2021,0.24
"LVA","KEN",2021,0.35
"LVA","KGZ",2021,0.24
"LVA","LBN",2021,0.06
"LVA","MDA",2021,1.02
"LVA","MEX",2021,0.08
"LVA","MKD",2021,0.01
"LVA","MLI",2021,0.01
"LVA","MNG",2021,0.01
"LVA","NPL",2021,0.03
"LVA","PER",2021,0.01
"LVA","SDN",2021,0.01
"LVA","SYR",2021,0.44
"LVA","TJK",2021,0.17
"LVA","TKM",2021,0.03
"LVA","TUN",2021,0.32
"LVA","TUR",2021,5.76
"LVA","UKR",2021,3.86
"LVA","UZB",2021,0.81
"LVA","VEN",2021,0.01
"LVA","VNM",2021,0.19
"LVA","XKX",2021,0
"LVA","YEM",2021,0.02
"MCO","AGO",2021,0
"MCO","BDI",2021,0
"MCO","BFA",2021,0
"MCO","HTI",2021,0
"MCO","LBN",2021,0
"MCO","MAR",2021,0
"MCO","MDG",2021,0
"MCO","MRT",2021,0
"MCO","MWI",2021,0
"MCO","NER",2021,0
"MCO","SEN",2021,0
"MCO","TUN",2021,0
"MCO","UKR",2021,0
"MCO","ZAF",2021,0
"MLT","AFG",2021,0.13
"MLT","ALB",2021,0.06
"MLT","ATG",2021,0.03
"MLT","BDI",2021,0
"MLT","BFA",2021,0
"MLT","BGD",2021,0.02
"MLT","BIH",2021,0
"MLT","BLZ",2021,0
"MLT","BOL",2021,0
"MLT","BRA",2021,0.01
"MLT","BWA",2021,0.02
"MLT","CAF",2021,0.04
"MLT","CHN",2021,0
"MLT","CIV",2021,0
"MLT","CMR",2021,0.01
"MLT","COD",2021,0.07
"MLT","COG",2021,0.03
"MLT","COL",2021,0
"MLT","CPV",2021,0
"MLT","CRI",2021,0
"MLT","DJI",2021,0
"MLT","DMA",2021,0.02
"MLT","DOM",2021,0
"MLT","DZA",2021,0.01
"MLT","ECU",2021,0.04
"MLT","EGY",2021,0.29
"MLT","ERI",2021,0.49
"MLT","ETH",2021,0.19
"MLT","GHA",2021,0.88
"MLT","GIN",2021,0
"MLT","GMB",2021,0.04
"MLT","GTM",2021,0.04
"MLT","GUY",2021,0
"MLT","HND",2021,0
"MLT","HTI",2021,0.03
"MLT","IDN",2021,0.04
"MLT","IND",2021,0.08
"MLT","IRN",2021,0.7
"MLT","IRQ",2021,0.09
"MLT","JAM",2021,0
"MLT","JOR",2021,0.03
"MLT","KEN",2021,0.34
"MLT","KHM",2021,0.05
"MLT","KIR",2021,0
"MLT","LAO",2021,0
"MLT","LBN",2021,0.11
"MLT","LBR",2021,0
"MLT","LBY",2021,6.83
"MLT","LCA",2021,0
"MLT","LKA",2021,0.03
"MLT","LSO",2021,0
"MLT","MAR",2021,0.04
"MLT","MDG",2021,0.09
"MLT","MDV",2021,0
"MLT","MEX",2021,0.03
"MLT","MKD",2021,0
"MLT","MLI",2021,0.02
"MLT","MMR",2021,0.03
"MLT","MOZ",2021,0.02
"MLT","MUS",2021,0.01
"MLT","MWI",2021,0.03
"MLT","NAM",2021,0
"MLT","NER",2021,0.01
"MLT","NGA",2021,0.07
"MLT","NPL",2021,0
"MLT","PAK",2021,0
"MLT","PAN",2021,0
"MLT","PER",2021,0.08
"MLT","PHL",2021,0.51
"MLT","PNG",2021,0
"MLT","PSE",2021,0.15
"MLT","RWA",2021,0.68
"MLT","SDN",2021,1.21
"MLT","SEN",2021,0
"MLT","SLE",2021,0.03
"MLT","SLV",2021,0
"MLT","SOM",2021,0.98
"MLT","SRB",2021,0
"MLT","SSD",2021,0.08
"MLT","SUR",2021,0
"MLT","SWZ",2021,0
"MLT","SYR",2021,1.21
"MLT","TCD",2021,0.01
"MLT","TGO",2021,0
"MLT","THA",2021,0
"MLT","TUN",2021,0.22
"MLT","TUR",2021,0.94
"MLT","TZA",2021,0.05
"MLT","UGA",2021,0.16
"MLT","UKR",2021,0.05
"MLT","VCT",2021,0.03
"MLT","VEN",2021,0.07
"MLT","VNM",2021,0
"MLT","VUT",2021,0
"MLT","WSM",2021,0
"MLT","XKX",2021,0
"MLT","YEM",2021,0.31
"MLT","ZAF",2021,0
"MLT","ZMB",2021,0
"MLT","ZWE",2021,0.02
"NLD","AFG",2021,399.76
"NLD","AGO",2021,1.25
"NLD","ALB",2021,4.19
"NLD","ARG",2021,0.86
"NLD","ARM",2021,1.63
"NLD","AZE",2021,1.19
"NLD","BDI",2021,239.16
"NLD","BEN",2021,225.62
"NLD","BFA",2021,54.4
"NLD","BGD",2021,304.55
"NLD","BIH",2021,9.74
"NLD","BLR",2021,3.56
"NLD","BOL",2021,2.16
"NLD","BRA",2021,1.8
"NLD","BWA",2021,0.01
"NLD","CAF",2021,55.77
"NLD","CHN",2021,18.59
"NLD","CIV",2021,0.06
"NLD","COD",2021,130.43
"NLD","COG",2021,1.04
"NLD","COL",2021,33.53
"NLD","CRI",2021,4.53
"NLD","CUB",2021,1.77
"NLD","DOM",2021,0.16
"NLD","DZA",2021,15.08
"NLD","EGY",2021,35.4
"NLD","ETH",2021,625.43
"NLD","GEO",2021,4.55
"NLD","GHA",2021,151.67
"NLD","GMB",2021,0.11
"NLD","GNB",2021,0.06
"NLD","GTM",2021,2.31
"NLD","HND",2021,0.69
"NLD","HTI",2021,1.4
"NLD","IDN",2021,115.66
"NLD","IND",2021,8.58
"NLD","IRN",2021,3.77
"NLD","IRQ",2021,255.25
"NLD","JOR",2021,168.83
"NLD","KAZ",2021,3.86
"NLD","KEN",2021,115.2
"NLD","KGZ",2021,0.28
"NLD","KHM",2021,0.28
"NLD","LAO",2021,0.06
"NLD","LBN",2021,276.35
"NLD","LBR",2021,0.08
"NLD","LBY",2021,27.72
"NLD","LKA",2021,0.85
"NLD","MAR",2021,7.62
"NLD","MDA",2021,1.74
"NLD","MEX",2021,0.9
"NLD","MKD",2021,1.31
"NLD","MLI",2021,291.79
"NLD","MMR",2021,18.1
"NLD","MNE",2021,0.05
"NLD","MNG",2021,1.08
"NLD","MOZ",2021,284.69
"NLD","MRT",2021,0.05
"NLD","NER",2021,75.22
"NLD","NGA",2021,89.61
"NLD","NIC",2021,8.84
"NLD","NPL",2021,11.5
"NLD","PAK",2021,32.33
"NLD","PAN",2021,0.15
"NLD","PER",2021,0.33
"NLD","PHL",2021,3.4
"NLD","PRK",2021,0.13
"NLD","PRY",2021,0.1
"NLD","PSE",2021,195.25
"NLD","RWA",2021,309.77
"NLD","SDN",2021,67.74
"NLD","SEN",2021,17.72
"NLD","SLE",2021,0.16
"NLD","SLV",2021,0.58
"NLD","SOM",2021,130.87
"NLD","SRB",2021,0.86
"NLD","SSD",2021,351.93
"NLD","SUR",2021,26.41
"NLD","SYR",2021,205.62
"NLD","TCD",2021,5.9
"NLD","THA",2021,0.34
"NLD","TJK",2021,0.29
"NLD","TLS",2021,0.64
"NLD","TUN",2021,47.05
"NLD","TUR",2021,130.79
"NLD","TZA",2021,1.97
"NLD","UGA",2021,193.95
"NLD","UKR",2021,29.93
"NLD","VEN",2021,6.04
"NLD","VNM",2021,2.33
"NLD","VUT",2021,3.31
"NLD","XKX",2021,0.48
"NLD","YEM",2021,257.67
"NLD","ZAF",2021,9.84
"NLD","ZMB",2021,0.01
"NLD","ZWE",2021,19.47
"NOR","AFG",2021,519.36
"NOR","AGO",2021,41.22
"NOR","ALB",2021,5.79
"NOR","ARG",2021,0.06
"NOR","ARM",2021,1.46
"NOR","AZE",2021,2.42
"NOR","BDI",2021,27.5
"NOR","BEN",2021,1.56
"NOR","BFA",2021,24.82
"NOR","BGD",2021,73.03
"NOR","BIH",2021,34.26
"NOR","BLR",2021,2.9
"NOR","BOL",2021,17.22
"NOR","BRA",2021,417.19
"NOR","BTN",2021,3.96
"NOR","BWA",2021,0.38
"NOR","CAF",2021,48.42
"NOR","CHN",2021,66.97
"NOR","CIV",2021,2.26
"NOR","CMR",2021,12.52
"NOR","COD",2021,170.06
"NOR","COG",2021,2.89
"NOR","COL",2021,331.63
"NOR","CRI",2021,0.14
"NOR","CUB",2021,12.54
"NOR","DJI",2021,0.95
"NOR","DMA",2021,0.11
"NOR","DOM",2021,0.26
"NOR","DZA",2021,5.5
"NOR","ECU",2021,31.67
"NOR","EGY",2021,25.18
"NOR","ERI",2021,4.87
"NOR","ETH",2021,422.75
"NOR","FJI",2021,0.04
"NOR","GAB",2021,14.84
"NOR","GEO",2021,30.82
"NOR","GHA",2021,23.88
"NOR","GIN",2021,0.88
"NOR","GMB",2021,1.26
"NOR","GNB",2021,0.63
"NOR","GTM",2021,37.77
"NOR","GUY",2021,65.2
"NOR","HND",2021,6.57
"NOR","HTI",2021,48.73
"NOR","IDN",2021,277.01
"NOR","IND",2021,90.55
"NOR","IRN",2021,13.9
"NOR","IRQ",2021,216.7
"NOR","JAM",2021,0.01
"NOR","JOR",2021,161.85
"NOR","KAZ",2021,0.17
"NOR","KEN",2021,76.37
"NOR","KGZ",2021,3.81
"NOR","KHM",2021,34.3
"NOR","KIR",2021,0.01
"NOR","LAO",2021,19.21
"NOR","LBN",2021,349.49
"NOR","LBR",2021,102.78
"NOR","LBY",2021,16.81
"NOR","LKA",2021,46.3
"NOR","LSO",2021,2.39
"NOR","MAR",2021,3.73
"NOR","MDA",2021,19.34
"NOR","MDG",2021,55.07
"NOR","MDV",2021,0
"NOR","MEX",2021,2.58
"NOR","MKD",2021,14.44
"NOR","MLI",2021,153.28
"NOR","MMR",2021,195.55
"NOR","MNE",2021,7.78
"NOR","MNG",2021,2.38
"NOR","MOZ",2021,273.78
"NOR","MRT",2021,0.78
"NOR","MWI",2021,374.49
"NOR","MYS",2021,1.5
"NOR","NAM",2021,4.92
"NOR","NER",2021,108
"NOR","NGA",2021,131.25
"NOR","NIC",2021,22.96
"NOR","NPL",2021,237.09
"NOR","PAK",2021,68.9
"NOR","PER",2021,59.13
"NOR","PHL",2021,13.29
"NOR","PNG",2021,8.52
"NOR","PRK",2021,8.75
"NOR","PRY",2021,2.66
"NOR","PSE",2021,459.44
"NOR","RWA",2021,26.51
"NOR","SDN",2021,113.04
"NOR","SEN",2021,1.72
"NOR","SLE",2021,19.52
"NOR","SLV",2021,4.69
"NOR","SOM",2021,363.53
"NOR","SRB",2021,30.17
"NOR","SSD",2021,437.53
"NOR","STP",2021,0
"NOR","SWZ",2021,3.87
"NOR","SYR",2021,698.18
